timestamp,cam_x,cam_y,cam_theta_deg,gz_x,gz_y,gz_theta_deg,dx_error,dy_error,dxy_error,dtheta_error_deg
1786277469.637813,0.040971609454773024,0.4388396783065835,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799432797091555,0.3193698599238978,0.319760425169407,-7.422936528127423
1786277470.6380825,0.040971608979323025,0.4388396779120492,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799433272541553,0.31936985952936353,0.3197604247988467,-7.422936528127423
1786277471.637736,0.040971608460650295,0.43883967748164815,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799433791214283,0.3193698590989625,0.31976042439459906,-7.422936528127423
1786277472.637866,0.040971607941977566,0.4388396770512471,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799434309887013,0.31936985866856143,0.3197604239903515,-7.422936528127423
1786277473.6378481,0.040971607423304836,0.43883967662084605,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799434828559743,0.3193698582381604,0.31976042358610385,-7.422936528127423
1786277474.6435206,0.040971606904632106,0.438839676190445,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799435347232473,0.31936985780775934,0.31976042318185627,-7.422936528127423
1786277475.637492,0.04097160638595938,0.43883967576004396,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799435865905195,0.3193698573773583,0.31976042277760863,-7.422936528127423
1786277476.6387372,0.04097160591050938,0.43883967536550966,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.0157994363413552,0.319369856982824,0.31976042240704833,-7.422936528127423
1786277477.6373484,0.040971605391836655,0.4388396749351086,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799436860027924,0.31936985655242295,0.31976042200280075,-7.422936528127423
1786277478.6374612,0.040971604873163925,0.43883967450470757,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799437378700654,0.3193698561220219,0.31976042159855317,-7.422936528127423
1786277479.6374433,0.040971604354491195,0.4388396740743065,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799437897373383,0.31936985569162085,0.31976042119430553,-7.422936528127423
1786277480.6376262,0.040971603835818465,0.43883967364390547,-7.015638998488961,0.05677104225186458,0.11946981838268567,0.407297529638462,-0.015799438416046113,0.3193698552612198,0.31976042079005795,-7.422936528127423
